,CS_time0_2012,CS_time0_2013,CS_time0_2014,CS_time10_2012,CS_time10_2013,CS_time10_2014,CS_time11_2012,CS_time11_2013,CS_time11_2014,CS_time12_2012,CS_time12_2013,CS_time12_2014,CS_time13_2013,CS_time1_2012,CS_time1_2013,CS_time1_2014,CS_time2_2012,CS_time2_2013,CS_time2_2014,CS_time3_2012,CS_time3_2013,CS_time3_2014,CS_time4_2012,CS_time4_2013,CS_time4_2014,CS_time5_2012,CS_time5_2013,CS_time5_2014,CS_time6_2012,CS_time6_2013,CS_time6_2014,CS_time7_2012,CS_time7_2013,CS_time7_2014,CS_time8_2012,CS_time8_2013,CS_time8_2014,CS_time9_2012,CS_time9_2013,CS_time9_2014,PN_time0_2012,PN_time0_2013,PN_time0_2014,PN_time10_2013,PN_time10_2014,PN_time11_2014,PN_time1_2012,PN_time1_2013,PN_time1_2014,PN_time2_2012,PN_time2_2013,PN_time2_2014,PN_time3_2012,PN_time3_2013,PN_time3_2014,PN_time4_2012,PN_time4_2013,PN_time4_2014,PN_time5_2012,PN_time5_2013,PN_time5_2014,PN_time6_2012,PN_time6_2013,PN_time6_2014,PN_time7_2012,PN_time7_2013,PN_time7_2014,PN_time8_2012,PN_time8_2013,PN_time8_2014,PN_time9_2012,PN_time9_2013,PN_time9_2014
TI2903764__mito__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
3-OXOACYL-ACP-SYNTH-RXN__chlo,0,0,0,0,0,0,-1.79E-32,0,0,0,0,0,-8.95E-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48E-33,-6.65E-33,0,0,0,0,0
1.5.1.8-RXN__cyto,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
RXN-7878__er,0,0,0,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-18448__pero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-9540__chlo,0.158149241,0.157987781,0.15814924,0.104347826,0.104347826,0.104347825,0.104347823,0.104347827,0.104347825,0.104347826,0.104347823,0.104347826,0.104347826,0.158149239,0.158149242,0.158149237,0.158149241,0.158149241,0.15798778,0.15814924,0.15814924,0.158149238,0.158149239,0.158149238,0.158149239,0.158149238,0.158149239,0.158149239,0.158149241,0.158149236,0.158149241,0.104347825,0.104347826,0.104347825,0.104347825,0.104347825,0.104347828,0.104347827,0.104347825,0.104347826,0.158149241,0.157987781,0.15814924,0.104347826,0.104347825,0.104347826,0.15814924,0.15814924,0.15814924,0.15814924,0.158149236,0.158149239,0.158149239,0.158149238,0.158149238,0.158149238,0.15814924,0.158149237,0.158149238,0.104347824,0.158149241,0.104347824,0.104347825,0.104347825,0.104347829,0.104347824,0.104347825,0.104347825,0.104347824,0.104347825,0.104347826,0.104347824,0.104347825
RXN-16620__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXALATE--COA-LIGASE-RXN__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYROSINE--TRNA-LIGASE-RXN__cyto,0.006041502,0.006043151,0.006041502,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.00604315,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.006041502,0.006043151,0.006041502,0.004589451,0.004589451,0.004589451,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.006041502,0.004589451,0.006041502,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451,0.004589451
TR1000119__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TO1000100__cyto__extr,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TO1000100__er__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TO1000100__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
IMPCYCLOHYDROLASE-RXN__cyto,0.507041228,0.506524823,0.507041227,0.253363625,0.253363627,0.253363625,0.25336361,0.253363628,0.253363627,0.25336362,0.253363622,0.253363627,0.253363626,0.507041227,0.507041232,0.507041184,0.50704123,0.507041228,0.506524815,0.507041226,0.507041233,0.507041226,0.507041225,0.507041225,0.507041223,0.507041219,0.507041225,0.507041222,0.507041233,0.507041217,0.507041227,0.253363625,0.253363625,0.253363629,0.253363624,0.253363627,0.253363629,0.253363627,0.253363623,0.253363626,0.507041227,0.506524824,0.507041226,0.253363624,0.253363622,0.253363629,0.507041228,0.507041229,0.507041225,0.507041227,0.507041219,0.507041226,0.507041226,0.507041226,0.507041219,0.507041223,0.507041226,0.507041219,0.507041224,0.253363629,0.50704123,0.253363624,0.253363625,0.253363627,0.253363636,0.253363622,0.253363622,0.253363629,0.253363624,0.253363627,0.253363622,0.253363625,0.253363626
IMPCYCLOHYDROLASE-RXN__chlo,0.507041229,0.506524823,0.507041228,0.253363626,0.253363626,0.253363626,0.253363623,0.253363628,0.253363625,0.253363625,0.253363623,0.253363627,0.253363627,0.507041226,0.507041231,0.507041222,0.507041229,0.507041228,0.506524815,0.507041228,0.507041228,0.507041225,0.507041226,0.507041226,0.507041223,0.507041223,0.507041228,0.507041225,0.507041232,0.507041225,0.507041228,0.253363627,0.253363626,0.253363627,0.253363625,0.253363626,0.253363629,0.25336363,0.253363625,0.253363626,0.507041239,0.506524815,0.507041227,0.253363627,0.253363624,0.253363627,0.507041228,0.507041228,0.507041227,0.507041224,0.507041218,0.507041226,0.507041227,0.507041224,0.507041223,0.507041225,0.507041227,0.507041221,0.507041224,0.253363627,0.507041227,0.253363624,0.253363624,0.253363626,0.253363631,0.253363623,0.253363625,0.253363625,0.253363625,0.253363626,0.253363624,0.253363627,0.253363628
TO3001154__cyto__extr,136.7644246,136.7411724,136.7644248,97.25005972,97.2500599,97.25005971,97.21435898,97.21396234,97.2139623,97.25005985,97.21396188,97.21396192,97.21396212,136.7644246,136.763902,136.7639015,136.763902,136.7639018,136.7406487,136.7639017,136.7639018,136.7639017,136.7639009,136.7639014,136.7639015,136.7639014,136.7639016,136.7639015,136.6593419,136.7639017,136.7639017,97.25005961,97.25005973,97.25005984,97.25005973,97.25005975,97.25005971,97.25005979,97.25005967,97.25005969,136.7644247,136.7411722,136.7639016,,,,136.7644246,136.7639019,136.7639016,136.7644245,136.7639011,136.7639016,136.7639026,136.7639014,136.7639016,136.7639015,136.7639015,136.7638495,136.7639015,97.25005964,136.7639019,97.25005959,97.25005985,97.25005976,,97.25005954,97.25005969,97.25005982,97.25005943,97.25005977,,,97.25005971
TO3001154__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,,,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,999999,999999,999999,999999,999999,,,999999
RXN-15135__extr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGMATINE-DEIMINASE-RXN__cyto,0.533333332,0.533333341,0.533333332,0.342857142,0.342857144,0.342857142,0.342857133,0.342857145,0.342857135,0.342857143,0.342857137,0.342857149,0.342857141,0.53333333,0.533333336,0.533333323,0.533333336,0.533333332,0.533333325,0.533333332,0.533333334,0.533333329,0.533333328,0.533333322,0.53333333,0.533333324,0.533333329,0.533333326,0.528258055,0.533333324,0.533333334,0.342857144,0.342857145,0.342857136,0.34285714,0.342857138,0.342857147,0.342857143,0.34285714,0.342857142,0.533333329,0.533333334,0.533333332,0.342857141,0.342857133,0.342857146,0.53333333,0.533333335,0.533333331,0.533333328,0.533333318,0.53333333,0.533333328,0.53333332,0.533333323,0.533333324,0.533333329,0.533333323,0.533333326,0.342857146,0.533333335,0.342857137,0.34285714,0.342857141,0.342857151,0.342857139,0.342857139,0.342857135,0.34285714,0.342857137,0.342857138,0.342857141,0.34285714
TO0000184__cyto__extr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO0000546__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TI3001738__cyto__extr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TI3001738__vacu__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-4726__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-8316__chlo,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIHYDROXYMETVALDEHYDRAT-RXN__chlo,0.399999998,0.400000003,0.399999999,0.342857141,0.342857142,0.342857143,0.342857134,0.342857145,0.342857138,0.34285714,0.342857134,0.342857145,0.342857138,0.399999998,0.400000003,0.399999991,0.400000002,0.399999999,0.399999994,0.399999999,0.4,0.399999997,0.399999996,0.399999991,0.399999997,0.399999992,0.399999996,0.399999994,0.400000002,0.399999992,0.399999999,0.342857141,0.342857142,0.342857142,0.342857139,0.342857137,0.342857147,0.342857142,0.342857139,0.342857141,0.399999996,0.4,0.399999999,0.34285714,0.342857137,0.342857146,0.399999997,0.400000001,0.399999998,0.399999998,0.399999989,0.399999997,0.399999996,0.399999994,0.399999993,0.399999994,0.399999997,0.399999992,0.399999995,0.342857143,0.400000001,0.342857139,0.34285714,0.342857142,0.342857152,0.342857136,0.342857138,0.342857144,0.342857138,0.342857137,0.342857138,0.342857137,0.342857142
RXN-11696__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-9673__pero,69.3387508,69.38801504,69.33875083,49.92411488,48.82566117,49.92411489,49.88801724,49.88801747,49.88801755,49.92411504,49.88801724,49.8880174,49.8880172,69.33875077,69.33875096,69.33875063,69.33875091,69.33875084,69.38801482,69.33875083,69.3387508,69.3387508,69.1428853,69.33875067,69.14288535,69.14288521,69.14288537,69.14288525,68.32967094,69.14288523,69.14288542,48.82566112,48.82566117,48.82566118,48.82566119,48.82566109,48.82566126,48.82566116,49.92411478,48.82566114,69.33875074,69.38801496,69.33875084,49.88801733,49.92411478,49.92411495,69.3387508,69.33875088,69.3387508,69.33875085,69.33875051,69.33875078,69.33875073,69.33875058,69.33875066,69.14288524,69.14288534,69.33875064,69.14288531,49.92411494,69.33875088,49.92411486,49.92411481,49.92411481,49.92411498,49.92411479,49.92411484,49.92411492,49.92411477,49.92411485,49.9241148,49.92411486,49.92411494
RXN-9673__er,69.33875076,69.38801505,69.33875084,49.92411488,48.82566118,49.92411491,49.88801721,49.88801744,49.88801746,49.92411494,49.88801735,49.88801742,49.88801737,69.33875081,69.33875088,69.33875063,69.33875094,69.33875083,69.38801472,69.33875084,69.33875084,69.33875076,69.14288532,69.33875064,69.1428853,69.14288528,69.14288535,69.14288523,68.32967095,69.14288534,69.14288536,48.82566118,48.82566107,48.82566109,48.82566118,48.8256611,48.82566123,48.82566118,49.92411485,48.82566118,69.33875076,69.38801494,69.3387508,49.88801736,49.92411475,49.92411492,69.33875082,69.33875086,69.33875081,69.33875081,69.33875052,69.33875077,69.33875077,69.33875064,69.33875071,69.14288525,69.14288535,69.33875063,69.14288539,49.92411482,69.33875088,49.92411482,49.92411492,49.92411481,49.92411509,49.92411484,49.92411485,49.92411493,49.92411482,49.92411478,49.92411481,49.92411481,49.9241149
RXN66-555__cyto,0.192065101,0.192069001,0.192065101,0.129729729,0.12972973,0.129729729,0.129729726,0.129729731,0.12972973,0.129729731,0.129729728,0.12972973,0.12972973,0.192065101,0.192065103,0.192065097,0.192065103,0.192065102,0.192068996,0.192065102,0.1920651,0.192065101,0.1920651,0.192065099,0.192065101,0.192065098,0.192065101,0.192065099,0.192065103,0.192065099,0.192065101,0.12972973,0.129729731,0.129729729,0.129729731,0.12972973,0.129729731,0.12972973,0.129729729,0.12972973,0.1920651,0.192068999,0.192065101,0.12972973,0.129729727,0.129729729,0.192065101,0.192065102,0.192065101,0.192065101,0.192065098,0.192065102,0.1920651,0.1920651,0.1920651,0.192065099,0.192065101,0.192065099,0.192065101,0.129729728,0.192065103,0.129729728,0.129729728,0.129729729,0.129729733,0.129729731,0.129729729,0.129729729,0.129729729,0.129729729,0.129729728,0.129729727,0.129729728
RXN-7931__cyto,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
RXN-7931__pero,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
RXN-7931__mito,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
TO1000161__cyto__extr,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TO1000161__er__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO1000161__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TO1000161__chlo__cyto,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
RXN-19536__cyto,0.252631577,0.252631582,0.252631578,0.133333333,0.133333333,0.133333333,0.133333328,0.133333334,0.133333333,0.133333335,0.133333331,0.133333332,0.133333333,0.252631578,0.252631581,0.252631574,0.25263158,0.252631578,0.252631576,0.252631578,0.252631578,0.252631579,0.252631577,0.252631578,0.252631577,0.252631574,0.252631576,0.252631575,0.240117297,0.252631571,0.252631578,0.133333333,0.133333333,0.133333332,0.133333332,0.133333332,0.133333334,0.133333334,0.133333332,0.133333334,0.252631575,0.252631579,0.252631577,0.133333333,0.13333333,0.133333333,0.252631577,0.25263158,0.252631578,0.252631577,0.252631574,0.252631578,0.252631577,0.252631575,0.252631575,0.252631575,0.252631577,0.252631574,0.252631578,0.133333332,0.252631579,0.133333332,0.133333331,0.133333333,0.133333337,0.133333331,0.133333334,0.133333332,0.133333333,0.133333332,0.133333331,0.133333332,0.133333331
TR1000132__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
RXN-7772__cyto,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
